date,air_humidity_UniOS,air_pressure_UniOS,global_solar_radiation_UniOS,temperature_UniOS,wind_speed_avg_UniOS,wind_speed_max_UniOS,wind_direction_category_UniOS
2011-09-03,73.1728125,999.9119791666684,236.2248611111111,22.326423611111103,5.071562500000002,22.46,SE
2011-09-04,87.86045138888886,997.0815277777785,98.74750000000012,20.489722222222227,6.8799652777777816,33.85,E
2011-09-05,80.24701388888886,1000.6277430555559,183.0327777777776,16.20118055555554,14.45986111111111,51.8,SW
2011-09-06,76.49204861111103,1002.051284722223,127.8337152777778,14.948506944444444,21.375694444444445,59.93,SW
2011-09-07,82.90670138888885,995.1942013888903,148.276701388889,14.023784722222222,22.344305555555543,69.36,SW
2011-09-08,90.43208333333341,995.0056944444451,60.628055555555584,12.737743055555558,16.5432986111111,43.46,SW
2011-09-09,92.20649305555548,998.7749999999996,75.57062499999996,15.809618055555553,11.127152777777773,38.56,SW
2011-09-10,85.88069444444447,998.5501736111117,148.01451388888896,20.998055555555553,8.657152777777776,35.13,SE
2011-09-11,85.29510416666669,996.9885069444452,110.77631944444448,19.028333333333336,12.44184027777777,57.35,SW
2011-09-12,80.90402777777777,996.6271875000012,132.9110763888889,17.084722222222204,22.314444444444426,69.36,SW
2011-09-13,70.2686111111111,998.3469097222244,182.10840277777766,16.059097222222224,21.037847222222226,73.22,SW
2011-09-14,74.11156250000002,1002.8568055555586,104.88166666666677,13.74024305555556,17.277395833333326,58.61,SW
2011-09-15,74.51045138888884,1007.8359722222212,202.81777777777788,13.922951388888896,10.792812500000004,33.44,W
2011-09-16,75.7165277777778,1006.3493055555542,210.1933333333335,13.879548611111115,6.1968402777777785,28.68,E
2011-09-17,76.62447916666666,997.7512500000004,111.69743055555553,15.80499999999999,12.066666666666665,42.12,SW
2011-09-18,82.58826388888889,991.8608333333349,125.55597222222208,12.516354166666673,11.059375000000003,50.82,SW
2011-09-19,81.2669444444445,999.0713194444446,168.15187499999988,12.623645833333327,9.542673611111107,39.11,SW
2011-09-20,84.14277777777778,1009.1436805555588,92.47378472222226,13.444374999999999,12.398923611111108,40.86,SW
2011-09-21,73.11906249999998,1007.185,112.13690972222228,15.437361111111109,14.118506944444439,47.25,SW
2011-09-22,78.24545138888894,1005.5463194444425,97.58531250000001,13.920625000000012,13.13506944444444,42.12,SW
2011-09-23,76.40465277777784,1006.8197222222217,168.33079861111133,13.372638888888885,8.148923611111114,32.66,SW
2011-09-24,74.76923611111111,1005.1675347222244,187.74690972222248,14.505347222222216,4.627812500000002,25.38,SE
2011-09-25,76.655069444444507,1006.6944791666724,182.16354166666662,16.41927083333333,3.8168402777777777,24.32,NA
2011-09-26,78.30965277777769,1010.8358680555563,153.2636111111112,17.99156249999999,7.418819444444448,35.13,SW
2011-09-27,86.08472222222224,1017.7239583333311,83.58500000000002,16.768194444444447,2.2471180555555565,16.33,NA
2011-09-28,82.4930555555556,1018.8134027777792,185.56541666666678,16.926180555555547,4.196840277777777,25.38,NA
2011-09-29,77.67770833333338,1016.7357986111131,177.68819444444446,18.6670486111111,6.081493055555553,24.12,SE
2011-09-30,68.15211805555549,1015.2278819444485,184.84843749999993,19.13541666666667,6.700868055555556,24.73,SE
2011-10-01,68.82111111111115,1014.6847569444484,176.72083333333327,19.515833333333322,3.9715972222222242,18.8,SE
2011-10-02,77.41288194444445,1013.0939236111121,165.29065972222216,17.871006944444442,2.880520833333333,22.63,NA
2011-10-03,77.78385416666667,1009.0105902777767,109.39565972222229,16.994131944444447,7.627916666666668,34.26,SW
2011-10-04,80.11736111111108,1006.3888194444439,56.46343749999994,16.45048611111112,15.891979166666658,39.67,SW
2011-10-05,85.56416666666667,1005.5976736111126,54.86559027777784,15.36749999999999,17.061666666666653,43.46,SW
2011-10-06,79.2809722222223,995.309097222223,41.65756944444451,13.497777777777777,20.76145833333334,64.29,SW
2011-10-07,85.0948611111111,995.5910069444463,99.97836805555553,9.055451388888887,14.80461805555556,52.82,SW
2011-10-08,83.55545138888895,1000.9365625000032,113.86236111111106,8.079375000000002,11.544340277777774,42.78,W
2011-10-09,88.78489583333338,1006.0330208333323,117.05555555555515,7.18510416666667,9.569409722222217,43.46,SW
2011-10-10,93.83003472222214,999.8893055555545,25.66010416666665,14.708263888888894,19.634652777777784,57.35,SW
2011-10-11,94.77302083333336,1000.9102430555589,24.901770833333327,13.45961805555555,20.301041666666666,65.9,SW
2011-10-12,93.60909722222218,1006.6261805555599,60.60642361111117,9.970277777777785,8.498680555555561,22.8,W
2011-10-13,87.77378472222216,1016.7484027777759,113.49215277777776,9.371944444444443,4.102881944444444,17.82,W
2011-10-14,82.55753472222231,1022.4997916666691,150.33881944444425,7.312812500000001,6.113854166666666,33.85,E
2011-10-15,76.55055555555552,1019.1155902777805,160.03642361111102,7.109166666666666,8.924375000000007,36.52,E
2011-10-16,72.554375,1013.492326388893,154.6450694444445,8.649756944444444,7.154722222222221,24.94,SE
2011-10-17,84.89819444444444,1008.3936805555562,94.93420138888885,8.609270833333333,6.712812500000002,35.13,SW
2011-10-18,87.16461805555562,996.2022916666663,34.880694444444416,8.940590277777781,17.873750000000005,50.82,SW
2011-10-19,84.90704861111102,999.920972222223,103.36666666666672,7.570243055555557,16.051076388888873,46.44,SW
2011-10-20,84.87409722222215,1010.4753125000001,112.5227430555556,6.089270833333333,11.774340277777771,34.69,SW
2011-10-21,77.13055555555557,1015.0810069444469,131.5693749999997,6.4261111111111155,10.689687499999998,37.51,SW
2011-10-22,75.1050694444444,1011.2874652777783,135.44288194444437,6.037326388888892,7.633437500000003,31.56,E
2011-10-23,72.22538194444444,1005.8074652777793,132.81347222222217,7.050659722222225,8.887569444444443,28.68,E
2011-10-24,75.04392361111115,999.297013888891,126.78281250000009,8.374756944444448,13.129131944444454,59.93,E
2011-10-25,75.3370486111111,994.6129513888918,87.28447916666663,9.577951388888893,13.162604166666663,58.61,E
2011-10-26,76.57440972222226,999.028090277779,83.05899305555556,10.180486111111115,9.881909722222215,44.17,SW
2011-10-27,83.80274305555554,1004.0182638888901,81.22499999999998,8.947013888888891,9.552256944444448,35.13,E
2011-10-28,82.40826388888887,1009.7267013888899,86.25784722222224,11.668333333333342,6.639548611111111,26.8,SW
2011-10-29,87.49010416666674,1011.8209375000042,58.89645833333341,11.941041666666665,6.366944444444449,23.35,SE
2011-10-30,84.89324041811847,1009.156411149826,69.2422996515679,13.627108013937281,9.94648083623694,36.52,SW
2011-10-31,94.06781249999993,1007.3395138888894,92.37965277777776,11.358958333333335,4.958472222222219,23.16,E
2011-11-01,85.98888888888891,1002.0211458333365,93.05767361111106,11.612222222222226,9.928923611111111,33.04,SE
2011-11-02,87.71190972222227,1000.6499652777792,56.87361111111125,11.423125,8.219722222222224,30.53,SE
2011-11-03,74.25555555555552,992.7062847222218,66.35576388888893,13.973333333333343,11.954513888888888,44.9,SE
2011-11-04,66.98204861111108,992.1236805555566,79.14809027777781,14.492083333333353,9.249444444444444,31.21,E
2011-11-05,80.95187499999996,995.0759722222241,54.397673611111195,10.31878472222223,7.575138888888889,25.6,E
2011-11-06,92.66062500000008,1002.7857291666655,75.14795138888898,6.9340625,6.270555555555556,36.04,NA
2011-11-07,95.87354166666674,1007.3552083333349,20.56472222222219,7.510208333333326,12.089791666666668,44.17,E
2011-11-08,95.35663194444443,1006.9362847222211,32.45534722222219,6.347048611111111,10.227951388888894,36.52,E
2011-11-09,97.31156249999985,1009.2634722222234,55.39760416666667,5.230520833333336,6.755243055555558,22.12,E
2011-11-10,96.78517361111098,1011.3739930555589,25.570451388888852,4.7247222222222245,10.43906250000001,38.03,E
2011-11-11,82.71968750000005,1013.1933333333359,80.42444444444438,4.341666666666665,12.739062500000012,49.87,E
2011-11-12,83.8779513888889,1018.5808680555589,79.50208333333342,3.8384027777777825,6.682986111111113,19.4,E
2011-11-13,98.27402777777769,1021.3708680555566,31.351423611111077,0.7917361111111104,6.525312500000002,21.33,E
2011-11-14,91.11520833333333,1015.3778819444443,76.73270833333339,1.6876736111111104,5.865034722222224,23.72,E
2011-11-15,97.32315972222227,1012.3348611111113,31.230104166666642,-0.008472222222222187,10.856319444444447,35.13,E
2011-11-16,88.50885416666667,1010.8005208333357,64.35954861111117,0.9196180555555551,9.99017361111111,36.52,E
2011-11-17,86.23034722222226,1009.8532291666688,66.0944791666667,2.2961805555555563,5.106388888888888,25.16,SW
2011-11-18,90.12541666666668,1010.4672916666722,28.223333333333315,8.243090277777782,6.64708333333333,20.73,SW
2011-11-19,90.1647222222222,1008.7549305555593,48.598854166666726,7.001319444444447,6.092118055555556,18.24,SE
2011-11-20,90.14201388888891,1008.3740277777785,57.74493055555567,4.9348611111111085,5.473194444444446,15.46,SE
2011-11-21,89.94006944444445,1005.7078819444442,60.38618055555561,4.639340277777777,4.716631944444447,13.99,SE
2011-11-22,93.11645833333343,1007.5334375000025,55.04322916666661,1.308715277777778,4.220763888888889,12.3,SE
2011-11-23,93.9005902777777,1013.8902777777797,37.83243055555548,4.886597222222223,6.755138888888886,21.03,SW
2011-11-24,94.70822916666661,1017.6317361111146,26.880902777777756,7.742604166666666,11.228541666666661,32.66,SW
2011-11-25,86.19111111111118,1011.3140972222245,21.91624999999999,6.332291666666672,18.548333333333336,61.32,SW
2011-11-26,86.00055555555542,1012.0679861111099,39.44267361111092,7.291701388888886,20.42159722222222,57.35,SW
2011-11-27,83.90375000000003,1004.46590277778,13.636840277777772,8.422951388888896,24.41840277777777,71.24,SW
2011-11-28,85.67972222222221,1013.7927430555579,54.23930555555557,5.19875,10.14253472222222,28.97,SW
2011-11-29,83.44048611111111,1004.3588194444443,48.62538194444447,4.957291666666668,12.035138888888882,43.46,SW
2011-11-30,81.9204166666667,1010.2296875000005,52.98836805555557,7.37010416666667,13.9335763888889,40.26,SW
2011-12-01,85.90503472222223,1000.0982986111121,13.81586805555556,8.279201388888884,16.959409722222212,45.66,SW
2011-12-02,90.86215277777772,996.124444444444,29.672743055555575,6.6384375000000055,15.989895833333334,57.35,SW
2011-12-03,90.57860627177695,990.5169337979124,9.722125435540075,5.738606271777005,21.09930313588849,62.77,SW
